dataset,num_beams,n_edges,propagation_steps,metric,mean,std,n_seeds
pet_supplies,200,20,2,ndcg@50,0.05462263256872762,0.0002657685987519236,10
pet_supplies,200,20,2,recall@10,0.06426772763900081,0.0005305764720819103,10
pet_supplies,200,20,2,recall@100,0.20272965350523772,0.0007679082559396303,10
pet_supplies,200,20,2,recall@5,0.04394137792103143,0.00032660281457063756,10
pet_supplies,200,20,2,recall@50,0.14909850926672039,0.000809726792446282,10
pet_supplies,200,20,3,aplt@10,0.2826611603545528,0.00016042070508862175,10
pet_supplies,200,20,3,aplt@100,0.4381528505237712,0.0001051819372049459,10
pet_supplies,200,20,3,aplt@5,0.22446817082997583,0.00016671638607233268,10
pet_supplies,200,20,3,aplt@50,0.3944483279613215,0.00012415701863800519,10
pet_supplies,200,20,3,arp@10,73.03704119661563,0.04192012599978613,10
pet_supplies,200,20,3,arp@100,45.505394439967766,0.01052098941906191,10
pet_supplies,200,20,3,arp@5,85.42632151490733,0.044659029984401605,10
pet_supplies,200,20,3,arp@50,52.84286301369863,0.023454151513990218,10
pet_supplies,200,20,3,ndcg@10,0.03726287567965524,4.572404531816937e-05,10
pet_supplies,200,20,3,ndcg@100,0.06529523411797214,0.00010192952342168401,10
pet_supplies,200,20,3,ndcg@5,0.03044170208161248,6.397607170889206e-05,10
pet_supplies,200,20,3,ndcg@50,0.056121851674729085,7.852449062405741e-05,10
pet_supplies,200,20,3,recall@10,0.06624194198227236,0.00010892511548152296,10
pet_supplies,200,20,3,recall@100,0.2105157131345689,0.00045667037700562377,10
pet_supplies,200,20,3,recall@5,0.04504935535858179,0.00013482388534287768,10
pet_supplies,200,20,3,recall@50,0.15380237711522965,0.0003180341162811191,10
pet_supplies,200,20,5,aplt@10,0.28300614423851733,0.00010167345099049278,10
pet_supplies,200,20,5,aplt@100,0.43782760878323934,6.986570717182688e-05,10
pet_supplies,200,20,5,aplt@5,0.22478444802578568,0.00012135427014780689,10
pet_supplies,200,20,5,aplt@50,0.39442536261079775,0.00012674067847343685,10
pet_supplies,200,20,5,arp@10,73.09449385576148,0.035503905385585594,10
pet_supplies,200,20,5,arp@100,45.614689715954874,0.009016692479182064,10
pet_supplies,200,20,5,arp@5,85.44866639806608,0.0400694759142988,10
pet_supplies,200,20,5,arp@50,52.93164333199033,0.01809820735518444,10
pet_supplies,200,20,5,ndcg@10,0.03731671918534781,4.379733690832001e-05,10
pet_supplies,200,20,5,ndcg@100,0.0654718027249771,8.18191175479179e-05,10
pet_supplies,200,20,5,ndcg@5,0.030477788045365994,5.355627639496837e-05,10
pet_supplies,200,20,5,ndcg@50,0.05623886219655838,6.146283142603367e-05,10
pet_supplies,200,20,5,recall@10,0.0663728847703465,9.917442578392417e-05,10
pet_supplies,200,20,5,recall@100,0.2113013698630137,0.00039669770313569263,10
pet_supplies,200,20,5,recall@5,0.045124899274778404,9.496464963558291e-05,10
pet_supplies,200,20,5,recall@50,0.1542304593070105,0.0002698567190090008,10
pet_supplies,200,30,3,aplt@10,0.28239625302175664,0.00010617901457489548,10
pet_supplies,200,30,3,aplt@100,0.434459407735697,5.329994067297294e-05,10
pet_supplies,200,30,3,aplt@5,0.22447119258662368,9.546781633166898e-05,10
pet_supplies,200,30,3,aplt@50,0.39232705479452057,7.346430248663084e-05,10
pet_supplies,200,30,3,arp@10,73.34326450443191,0.011247837212449124,10
pet_supplies,200,30,3,arp@100,46.206598207091055,0.008975651911014551,10
pet_supplies,200,30,3,arp@5,85.62500201450443,0.027121972017110304,10
pet_supplies,200,30,3,arp@50,53.38231758662369,0.010928201292064947,10
pet_supplies,200,30,3,ndcg@10,0.037381426797463806,3.271787971134145e-05,10
pet_supplies,200,30,3,ndcg@100,0.06575394793692001,6.661949117496705e-05,10
